timestamp,phase,status,elapsed_ms,initial_nodes,added_node_count,max_neighbors,details,edge_case_note,failed_nodes_count,metadata
2026-06-21T18:47:53+07:00,Phase 5,PARTIAL,180515,20,7,6,Timed out waiting for all killed nodes to be reported and for convergence; 0 node(s) still did not reach MAX_NEIGHBORS,,0,"{""victims"": [""node-24"", ""node-15"", ""node-7"", ""node-3"", ""node-22"", ""node-16"", ""node-1""], ""expected_active_nodes"": 19, ""max_neighbors"": 6, ""timed_out"": true}"
2026-06-21T18:51:49+07:00,Phase 1,PARTIAL,120449,20,7,6,Timed out waiting for full neighbors; 1 node(s) still did not reach MAX_NEIGHBORS: node-17,,1,"{""expected_active_nodes"": 20, ""max_neighbors"": 6, ""timed_out"": true}"
2026-06-21T18:53:50+07:00,Phase R,PARTIAL,120379,20,7,6,Phase R timed out after restarting 1 node(s); 0 node(s) still did not reach MAX_NEIGHBORS,,0,"{""trigger_phase"": ""Phase 1"", ""restarted_nodes"": [""node-17""], ""expected_active_nodes"": 20, ""max_neighbors"": 6, ""timed_out"": true}"
2026-06-21T18:56:00+07:00,Phase 2,PARTIAL,120357,20,7,6,Timed out waiting for first failure report for node-5,,0,"{""victim"": ""node-5"", ""max_neighbors"": 6, ""timed_out"": true}"
2026-06-21T18:59:01+07:00,Phase 3,PARTIAL,180284,20,7,6,Timed out waiting for convergence; 0 node(s) still did not reach MAX_NEIGHBORS,"Expected 19 surviving active nodes, but found 26",0,"{""victim"": ""node-5"", ""expected_active_nodes"": 19, ""max_neighbors"": 6, ""timed_out"": true}"
2026-06-21T19:01:50+07:00,Phase 4,PARTIAL,159107,20,7,6,Timed out waiting after adding nodes; 0 node(s) still did not reach MAX_NEIGHBORS,,0,"{""added_nodes"": [""node-20"", ""node-21"", ""node-22"", ""node-23"", ""node-24"", ""node-25"", ""node-26""], ""expected_active_nodes"": 26, ""max_neighbors"": 6, ""timed_out"": true}"
2026-06-21T19:05:00+07:00,Phase 5,PARTIAL,180224,20,7,6,Timed out waiting for all killed nodes to be reported and for convergence; 0 node(s) still did not reach MAX_NEIGHBORS,,0,"{""victims"": [""node-10"", ""node-4"", ""node-11"", ""node-24"", ""node-3"", ""node-7"", ""node-2""], ""expected_active_nodes"": 19, ""max_neighbors"": 6, ""timed_out"": true}"
2026-06-21T19:08:56+07:00,Phase 1,PARTIAL,120029,20,7,6,Timed out waiting for full neighbors; 1 node(s) still did not reach MAX_NEIGHBORS: node-0,,1,"{""expected_active_nodes"": 20, ""max_neighbors"": 6, ""timed_out"": true}"
2026-06-21T19:10:57+07:00,Phase R,PARTIAL,120448,20,7,6,Phase R timed out after restarting 1 node(s); 0 node(s) still did not reach MAX_NEIGHBORS,,0,"{""trigger_phase"": ""Phase 1"", ""restarted_nodes"": [""node-0""], ""expected_active_nodes"": 20, ""max_neighbors"": 6, ""timed_out"": true}"
2026-06-21T19:46:16+07:00,Phase 2,PASS,109374,20,7,6,First failure report observed for node-5,,0,"{""victim"": ""node-5"", ""max_neighbors"": 6, ""timed_out"": false}"
2026-06-21T19:49:16+07:00,Phase 3,PARTIAL,180452,20,7,6,Timed out waiting for convergence; 0 node(s) still did not reach MAX_NEIGHBORS,"Expected 19 surviving active nodes, but found 26",0,"{""victim"": ""node-5"", ""expected_active_nodes"": 19, ""max_neighbors"": 6, ""timed_out"": true}"
