timestamp,phase,status,elapsed_ms,initial_nodes,added_node_count,max_neighbors,details,edge_case_note,failed_nodes_count,metadata
2026-06-21T21:37:39+07:00,Phase 5,PARTIAL,180126,10,6,8,Timed out waiting for all killed nodes to be reported and for convergence; 0 node(s) still did not reach MAX_NEIGHBORS,,0,"{""victims"": [""node-13"", ""node-11"", ""node-7"", ""node-15"", ""node-14"", ""node-1""], ""expected_active_nodes"": 9, ""max_neighbors"": 8, ""timed_out"": true}"
2026-06-21T21:50:50+07:00,Phase 1,PARTIAL,120264,10,6,8,Timed out waiting for full neighbors; 1 node(s) still did not reach MAX_NEIGHBORS: node-9,,1,"{""expected_active_nodes"": 10, ""max_neighbors"": 8, ""timed_out"": true}"
2026-06-21T21:51:12+07:00,Phase R,PASS,22114,10,6,8,Restarted 1 deficient node(s) after Phase 1 timeout,,0,"{""trigger_phase"": ""Phase 1"", ""restarted_nodes"": [""node-9""], ""expected_active_nodes"": 10, ""max_neighbors"": 8, ""timed_out"": false}"
2026-06-21T21:53:23+07:00,Phase 2,PARTIAL,120429,10,6,8,Timed out waiting for first failure report for node-5,,0,"{""victim"": ""node-5"", ""max_neighbors"": 8, ""timed_out"": true}"
2026-06-21T21:56:23+07:00,Phase 3,PARTIAL,180251,10,6,8,Timed out waiting for convergence; 0 node(s) still did not reach MAX_NEIGHBORS,"node-5 is still referenced by: node-0, node-6, node-7, node-1, node-4, node-9, node-8, node-2",0,"{""victim"": ""node-5"", ""expected_active_nodes"": 9, ""max_neighbors"": 8, ""timed_out"": true}"
2026-06-21T21:59:06+07:00,Phase 4,PARTIAL,153186,10,6,8,Timed out waiting after adding nodes; 1 node(s) still did not reach MAX_NEIGHBORS: node-11,,1,"{""added_nodes"": [""node-10"", ""node-11"", ""node-12"", ""node-13"", ""node-14"", ""node-15""], ""expected_active_nodes"": 15, ""max_neighbors"": 8, ""timed_out"": true}"
2026-06-21T22:01:07+07:00,Phase R,PARTIAL,120488,10,6,8,Phase R timed out after restarting 1 node(s); 1 node(s) still did not reach MAX_NEIGHBORS: node-8,,1,"{""trigger_phase"": ""Phase 4"", ""restarted_nodes"": [""node-11""], ""expected_active_nodes"": 15, ""max_neighbors"": 8, ""timed_out"": true}"
2026-06-21T22:04:18+07:00,Phase 5,PARTIAL,180380,10,6,8,Timed out waiting for all killed nodes to be reported and for convergence; 1 node(s) still did not reach MAX_NEIGHBORS: node-8,,1,"{""victims"": [""node-15"", ""node-10"", ""node-12"", ""node-4"", ""node-11"", ""node-14""], ""expected_active_nodes"": 9, ""max_neighbors"": 8, ""timed_out"": true}"
2026-06-21T22:06:19+07:00,Phase R,PARTIAL,120370,10,6,8,"Phase R timed out after restarting 1 node(s); 2 node(s) still did not reach MAX_NEIGHBORS: node-14, node-0",,2,"{""trigger_phase"": ""Phase 5"", ""restarted_nodes"": [""node-8""], ""expected_active_nodes"": 9, ""max_neighbors"": 8, ""timed_out"": true}"
2026-06-21T22:09:20+07:00,Phase 1,PARTIAL,120388,10,6,8,"Timed out waiting for full neighbors; 5 node(s) still did not reach MAX_NEIGHBORS: node-3, node-14, node-12, node-4, node-11",,5,"{""expected_active_nodes"": 10, ""max_neighbors"": 8, ""timed_out"": true}"
2026-06-21T22:11:22+07:00,Phase R,PARTIAL,120006,10,6,8,"Phase R timed out after restarting 5 node(s); 7 node(s) still did not reach MAX_NEIGHBORS: node-10, node-14, node-6, node-0, node-2, node-1, node-8",,7,"{""trigger_phase"": ""Phase 1"", ""restarted_nodes"": [""node-3"", ""node-14"", ""node-12"", ""node-4"", ""node-11""], ""expected_active_nodes"": 10, ""max_neighbors"": 8, ""timed_out"": true}"
2026-06-21T22:13:33+07:00,Phase 2,PARTIAL,120234,10,6,8,Timed out waiting for first failure report for node-5,,0,"{""victim"": ""node-5"", ""max_neighbors"": 8, ""timed_out"": true}"
